Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Netherlands,NLD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,16354.54003,16188.54185,17051.76943,17433.15465,18624.89699,19958.80876,20240.00251,21068.58249,22188.72983,23343.46173,24369.03026,25120.53664,25746.60153,26924.62419,27633.08251,27388.41417,28385.22768,28928.1338,29525.88536,29913.38466,30075.85265,29636.15785,29134.53912,29625.05368,30411.12599,31050.65216,31739.39645,32147.72856,33039.84199,34293.89214,35483.2995,36063.47085,36402.47289,36604.23348,37461.56616,38438.55384,39626.29266,41117.96329,42714.51301,44574.68846,46133.17635,46758.87675,46509.51714,46422.02485,47200.42469,48107.58549,49720.39486,51447.25959,52118.09256,49897.22517,50338.25483,50937.55294,50212.96411,49969.85027,50497.2368,51410.4893,52267.73176,
Norway,NOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,23183.55983,24443.00513,24929.72538,25678.42968,26761.90372,27958.25928,28786.15969,30332.24003,30758.06818,31882.78058,32267.07968,33859.12725,35392.30206,36738.73103,37943.88496,39603.70655,41714.73325,43267.12577,44770.02104,46568.72734,48538.24402,49144.62619,49079.69043,50860.85516,53787.17731,56604.38225,58682.8271,59432.93047,58963.13546,59329.91633,60268.65794,61832.41296,63673.97649,65097.06757,67999.73271,70457.6931,73626.15776,77097.89258,78651.55088,79687.50824,81709.66294,82992.53186,83732.93894,84008.9617,86820.34131,88494.36433,89887.01952,91617.27915,90917.54176,88259.96772,87770.26684,87481.14835,88689.49096,88538.69765,89274.95614,90104.04826,90288.82241,
Nepal,NPL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,267.0736069,267.9431716,268.7901101,269.5219093,285.0707387,276.8530681,291.1129283,281.2983965,277.8598081,284.6545628,286.2327375,277.1326774,279.9279707,272.7988882,283.9496803,281.9151621,287.9347556,290.1221437,296.2013151,296.4468181,283.0523311,299.6892334,303.8770083,288.052483,308.7337772,320.3234811,327.5607635,325.877793,343.2481842,349.8907938,357.2064308,370.1683267,375.0648143,379.0119507,399.4206242,403.0517167,414.7009692,426.1732796,430.067665,440.380401,459.11634,472.7717925,465.5452863,476.4581877,491.6975138,502.2394279,513.1274616,525.0822526,551.6441032,570.9307893,592.1835216,605.6336526,627.1821221,645.2510105,675.7352885,690.075033,685.1185503,
Nauru,NRU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2947.340394,3972.835181,4325.049877,4912.599558,5469.155684,5890.770969,7510.288253,9360.629045,9143.668727,9650.568453,
New Zealand,NZL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,21506.46145,21567.91358,22127.08579,22383.01348,23335.25537,23319.34266,23807.80564,24734.00995,24978.56773,25660.81527,25680.07155,25517.09806,25434.09436,25238.30725,23782.8912,23797.58981,25032.70433,25970.39779,26804.83127,27341.07563,27533.78889,27512.4692,28861.1178,29525.12033,30363.32112,31233.91096,32019.14555,32792.1654,33494.58053,34016.62029,34674.01024,33996.07724,33555.46567,33691.34837,34194.44559,34771.29407,35350.44378,36006.0215,36191.48478,36521.95929,
OECD members,OED,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,11330.84494,11683.36738,12200.62057,12685.81401,13343.71885,13905.90505,14585.41379,15083.60824,15854.65357,16562.08846,16983.70776,17425.64507,18174.0752,19093.15247,19085.41707,18949.66196,19686.72996,20236.59486,20935.12496,21570.67651,21663.37348,21933.1016,21812.99825,22241.99399,23095.6543,23826.68206,24345.16511,24995.35999,25968.31379,26767.9548,27386.15807,27506.78888,27814.52268,27948.67066,28567.3249,29113.6001,29773.05493,30571.40849,31198.10266,31980.55604,33036.29843,33249.47839,33531.897,33948.40832,34783.89154,35478.12626,36259.70494,36896.73021,36679.70183,35131.41764,35903.57927,36364.55025,36590.47082,36872.13639,37384.34431,38040.12415,38438.32654,
Oman,OMN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,2350.462278,2407.335752,3891.637452,6875.538471,8379.708904,9239.145201,9009.463617,9545.335087,7874.485926,8415.421076,9995.584555,11458.94732,10978.14347,10009.71515,9878.482465,9907.339537,10967.23886,11576.72627,12801.78622,14210.54211,15472.95366,15148.19594,14097.12207,14419.34368,15531.12761,14903.15877,15127.1347,15659.78021,15894.17039,15923.71335,16295.7348,16548.97305,17445.22727,17889.47471,17843.03579,18698.39975,19308.42061,18772.80037,17881.31476,17671.57505,17631.93969,18063.25193,18302.31933,19112.19706,19408.63402,19280.74735,17914.02821,18300.32901,17830.34585,17132.08881,17070.9584,,
Other small states,OSS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8057.891895,8256.236033,8473.831362,8670.884608,9271.509564,9584.57283,10359.59808,11113.68921,11624.11092,11552.00771,12214.6057,12834.24523,12999.46922,13119.30012,13255.65669,13300.27921,13303.16111,
Pakistan,PAK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,304.710688,315.3937504,321.5984214,340.9316661,357.5428216,384.7543325,396.5351302,407.0332868,424.9650605,436.4766759,473.0774126,462.5810755,453.7905644,472.5862306,475.6537728,481.4574611,491.3813582,495.4229322,518.8517309,521.4487438,556.3106202,580.8167351,598.4031238,617.8500188,627.8199623,653.5798208,667.4975847,688.2218727,717.9459814,731.1207261,741.8014498,757.8688633,794.6209856,787.7941117,796.6305687,815.3359379,833.7471026,821.661818,822.4430367,832.6977922,848.6317831,846.6423731,855.4985498,878.4415197,923.923304,974.5372983,1013.765372,1041.289383,1037.575137,1045.207929,1040.142268,1046.493545,1060.50137,1083.967007,1111.195962,1140.206271,1178.798111,
Panama,PAN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2119.382377,2282.237023,2397.795831,2525.963828,2560.506732,2713.51345,2834.755471,2988.909747,3106.396302,3273.201491,3402.318876,3624.948419,3685.631157,3776.647922,3764.689681,3729.071031,3693.268226,3639.336771,3896.865399,3973.954046,4386.745412,4678.341832,4815.012486,4494.519286,4513.205054,4631.968898,4692.97999,4509.178843,3822.936002,3801.021647,4023.200485,4311.122473,4569.028628,4720.044063,4755.933865,4741.128714,4834.649113,5043.140491,5304.854023,5403.432609,5441.821288,5367.962526,5383.802011,5505.485791,5810.316378,6114.221205,6522.91813,7173.704151,7653.074747,7638.291041,7937.259931,8719.973863,9360.336256,9810.010945,10229.2269,10642.30205,10982.37305,
Peru,PER,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2684.239581,2801.073162,2995.229854,3036.248484,3143.442133,3226.721426,3394.985087,3427.959022,3338.78147,3362.115762,3381.864019,3443.350327,3469.882231,3591.923839,3827.057492,3887.575517,3840.457067,3752.743858,3558.364733,3609.021254,3727.843873,3838.962668,3739.37287,3272.130863,3312.249964,3303.487717,3533.288869,3790.602715,3357.502542,2880.891009,2679.934793,2683.292671,2615.508886,2699.562537,2975.980553,3140.772189,3175.53562,3328.595475,3266.573265,3268.510964,3310.779993,3287.285776,3422.238349,3520.275322,3649.372048,3831.364851,4069.777098,4362.948992,4703.079928,4695.675167,5022.493191,5270.948747,5520.559167,5765.887138,5823.964341,5936.01784,6089.403468,
Philippines,PHL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1059.334701,1082.110944,1096.753724,1136.332411,1138.384057,1161.462999,1176.57443,1203.013034,1226.255627,1246.812095,1256.996794,1287.60663,1319.278023,1396.438317,1405.645216,1442.716812,1526.662496,1568.267129,1604.678987,1649.310681,1687.288861,1697.814652,1711.727041,1696.825402,1530.353754,1380.681898,1389.977244,1411.727368,1467.822321,1518.981021,1525.812428,1479.698812,1448.942669,1444.647732,1472.982912,1506.5843,1558.713809,1603.216868,1559.209214,1572.68786,1607.201562,1618.969788,1643.20439,1689.980078,1768.106912,1818.315432,1880.192317,1971.281688,2020.150393,2010.799264,2129.499247,2171.492182,2278.635726,2399.60719,2505.818865,2615.659102,2753.349862,
Palau,PLW,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11776.07929,10731.14224,9153.207837,9550.230906,10316.80747,11107.76503,11092.37688,11069.29328,10274.65024,9852.628969,10146.58878,10717.59307,9986.371149,10649.77559,10734.61814,10396.36374,10337.19004,9685.214769,8750.116707,8956.282364,9353.988683,9639.912177,9368.217465,9796.870432,10811.07422,10909.90489,
Papua New Guinea,PNG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1135.891437,1181.844299,1231.524801,1254.949002,1333.188753,1437.305469,1485.718572,1509.356809,1536.744187,1622.734976,1753.825771,1817.463947,1871.508066,1942.773248,1941.798185,1873.947221,1761.974546,1728.567092,1825.096227,1807.453326,1717.131238,1665.049584,1624.683221,1630.944602,1581.148856,1600.769745,1632.390412,1634.874859,1640.167629,1576.545213,1490.979998,1592.72088,1768.315518,2038.217852,2105.269922,1984.099464,2082.998501,1950.230381,1828.391192,1814.546359,1724.27046,1678.815459,1634.356743,1628.499471,1631.87443,1693.313183,1690.519689,1833.457153,1785.165267,1862.562532,2004.818112,1982.094107,2029.30753,2061.963786,2271.483179,2428.783994,2436.180059,
Poland,POL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5946.67085,5509.900304,5631.176839,5826.84237,6122.313128,6539.046672,6929.815427,7372.622951,7710.08641,8068.674761,8525.139502,8633.915227,8814.267306,9134.436069,9609.169635,9949.252839,10570.7739,11320.55287,11800.03438,12124.6072,12597.86239,13222.815,13435.45764,13630.68974,14088.74618,14640.15437,15065.97125,
Pre-demographic dividend,PRE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,820.022588,894.0186291,980.5176701,1045.838203,1051.749432,1066.09429,1130.768055,1096.717735,1144.923118,1163.924672,1128.897204,1164.564884,1187.253646,1108.34141,1092.527437,1026.264153,996.418936,1016.327891,981.6481524,952.845147,960.3676431,959.2843328,1028.095542,889.1232298,874.2176121,859.2850653,844.8697219,844.6587437,872.3451035,901.7669541,949.4878763,969.6942972,972.4777501,986.8611285,968.6386797,942.607998,1110.909214,1140.841516,1201.165445,1252.276701,1300.562153,1325.750937,1366.22411,1386.996527,1420.00132,1455.903074,1483.366234,1492.885894,1488.981093,
Puerto Rico,PRI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5831.719642,6133.843044,6507.173176,6917.086421,7261.867329,7808.225569,8294.665293,8741.99378,9138.255387,9912.746423,10611.38977,11106.28328,11670.34515,12145.55266,12242.54226,11940.19688,12477.86121,13028.4696,13750.26932,14656.3853,15097.65274,15098.8223,14705.50574,14215.00755,14908.94867,15221.40689,15826.46642,16582.42296,17396.87084,17986.61628,17320.80424,17595.03203,18279.71042,18968.29546,19579.58281,20282.03243,20519.79924,21322.11083,22372.41389,23460.45538,24161.16088,25631.62101,25833.1943,25830.82179,28084.92943,27566.58862,27293.3469,27134.54803,26790.82937,26411.41473,26435.74019,26647.3776,26979.66224,27206.8739,27325.65191,27501.576,27270.67186,
"Korea, Dem. People‰Ûªs Rep.",PRK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4506.050426,4717.324195,4993.186863,5265.180376,5594.34889,6036.757139,6330.490587,6851.414338,7491.480443,7719.318317,8770.310693,9391.606929,10160.07331,11294.57549,11265.41683,10373.80328,10778.66307,11262.3327,11455.21025,11972.13153,12386.89062,12478.65289,12667.44163,12586.97777,12302.94272,12613.78958,13124.17865,13965.44672,15026.94681,16018.1349,16687.26509,17456.38673,17660.29538,17278.29946,17398.12751,18080.54707,18642.53942,19380.97543,20207.28355,20874.57833,21513.45973,21777.40788,21824.97549,21540.06958,21877.90694,22004.79955,22306.28405,22817.32155,22829.84787,22128.84552,22538.65408,22159.47542,21353.23026,21228.08937,21533.48999,22016.83692,22444.07108,
Paraguay,PRY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1025.516599,1067.964076,1074.597587,1095.933439,1112.289448,1150.016927,1142.132582,1213.860673,1235.718349,1260.741622,1297.655239,1336.434409,1391.372787,1457.975421,1542.791099,1608.676477,1687.057472,1833.682518,2001.440415,2179.778365,2369.122636,2514.575879,2409.274959,2269.193325,2266.432009,2301.800557,2348.328803,2456.375157,2530.750909,2634.002728,2671.124099,2694.320704,2672.449722,2736.967522,2814.7662,2937.576375,2916.516746,2973.314467,2911.633128,2812.382828,2692.504944,2618.725283,2569.691847,2633.235608,2694.059493,2707.974671,2796.03149,2906.435699,3049.873977,2890.343472,3225.591754,3320.79055,3235.723141,3640.522024,3761.911847,3822.862918,3925.563356,
West Bank and Gaza,PSE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.37062,1941.384334,1878.926853,2060.165104,2296.047157,2423.4462,2160.182674,1909.630902,1628.972185,1810.429693,1947.284037,2103.133531,1970.108677,2046.971265,2109.716726,2227.125843,2338.719877,2551.415741,2631.443492,2610.699884,2529.996256,2541.319738,2570.675723,
Pacific island small states,PSS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,2563.557876,2437.443721,2366.004218,2475.060336,2372.194886,2480.74005,2353.462012,2344.552077,2428.786783,2495.03545,2457.787053,2530.339956,2544.398096,2624.379955,2687.368449,2733.436627,2666.166271,2685.533456,2771.702196,2721.413864,2721.613226,2747.967088,2771.923737,2851.322072,2879.767701,2912.977175,2911.021526,2928.088349,2846.929129,2892.651511,2970.821934,2986.388553,3030.624624,3109.232074,3175.414201,3200.555062,
Post-demographic dividend,PST,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,11520.56772,11896.62498,12443.46969,12945.44716,13627.46686,14226.10886,14936.34504,15471.46318,16279.29623,17047.94632,17506.01954,17990.81146,18792.66788,19797.30086,19800.59227,19674.41702,20488.93666,21115.50566,21880.1538,22575.94199,22690.39608,22983.64308,22919.82404,23474.68023,24441.4092,25273.07764,25910.10574,26647.16306,27767.0256,28680.05085,29338.92119,29510.86606,29838.99383,29959.7608,30665.02199,31322.43559,32045.26264,32916.93704,33618.61702,34563.59732,35747.62881,36106.14716,36480.79725,37003.57094,37952.88307,38750.67346,39637.56,40382.97015,40200.59465,38559.20533,39449.29666,39956.80307,40224.81619,40557.17649,41141.91151,41818.35701,42297.24801,
French Polynesia,PYF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60858.19122,60707.11988,62167.55765,60460.4202,65405.71777,61688.81193,66623.13611,66761.62274,67262.45171,65769.00718,70306.22784,72670.95866,70396.81612,68899.48531,67901.21881,67277.24313,66410.75647,
Romania,ROU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5345.854328,4695.881764,4323.064463,4395.135075,4574.594941,4911.065232,5115.832822,4883.486035,4791.462735,4779.720947,4900.538938,5247.290947,5621.290828,5974.765244,6511.165684,6824.82146,7418.416029,8045.575659,8872.77897,8314.736332,8297.483621,8426.474698,8518.322919,8851.96472,9158.519314,9567.393221,10065.48679,
Russian Federation,RUS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9867.370909,9534.495621,9033.071923,7717.094543,7056.15512,6176.8661,5919.340634,5714.551237,5804.142403,5505.62779,5876.14516,6491.001359,6850.517129,7208.570722,7769.670225,8360.81192,8927.905658,9687.493513,10532.32627,11089.92995,10219.52131,10674.98771,11230.38915,11621.38568,11803.70896,11680.59354,11325.78769,11279.62534,
Rwanda,RWA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,331.6444339,310.7531829,339.7914926,301.2510509,258.7999832,270.8406295,282.3011289,293.06303,303.9311659,326.8835018,335.9848897,330.0359929,321.3216382,322.7583174,317.669496,301.5174361,349.0823423,344.6973558,364.0131265,393.7498552,414.5897044,422.7912438,416.7803251,427.3576471,394.7424351,396.0817314,399.0077229,379.6860281,379.9462815,370.025519,360.1607848,360.2682222,401.3402733,392.3265217,204.7726827,280.4994557,306.575546,327.2440532,329.1151074,319.0611724,327.0968128,341.9933673,377.7118793,379.6439765,401.4096835,430.6336053,459.4121633,482.1399388,521.5452797,539.3787986,563.4910487,591.8214092,627.8523818,640.947437,672.7489187,714.5431748,738.6391106,
South Asia,SAS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,311.7615132,317.9007226,321.5805803,331.5968681,349.4271552,338.5565493,334.463787,347.877092,355.0441145,367.5564814,379.8595063,374.173008,359.8682358,364.9704759,364.7450516,382.2246142,382.4375112,397.4097903,411.5562624,389.8696847,405.4420021,421.0826561,426.7335652,444.9011154,452.6936415,466.1965234,477.5114863,486.2675738,516.0478343,532.2172645,548.8386312,547.3042507,566.3068341,578.828896,601.2328741,630.0105484,659.8253339,671.5482075,695.6137511,735.581659,751.5355619,769.7662546,784.2187714,826.4412147,873.713652,934.8259362,999.8500279,1073.255274,1098.339706,1164.779441,1252.227962,1312.782846,1366.371808,1429.996038,1511.029278,1603.28688,1691.165845,
Saudi Arabia,SAU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,14253.52505,14541.5374,22133.90492,25517.18414,29931.47071,35393.58357,39125.44562,33860.39159,37905.11896,38557.21489,34657.43084,36676.57982,36518.04502,34979.3485,26017.96188,20512.78435,18427.00474,15734.73737,17509.05883,15608.75271,16921.54869,16194.5143,18002.73873,20040.4957,20226.85422,19413.78293,19041.0584,18648.85687,18744.78051,18588.30435,18763.58593,17690.91757,18263.23008,17585.39045,16619.43466,17954.94979,18822.73004,19309.31207,19304.55023,19136.15923,19792.72038,18861.11,19259.58726,20575.49795,21056.34715,21005.01212,21183.46489,21507.95569,21395.35978,
Sudan,SDN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,887.7941085,864.8512447,900.161084,850.9931896,818.4630545,849.7016981,796.2794339,784.5878587,776.8941368,764.7021821,786.1383274,779.926088,718.1892466,700.7835597,756.8324266,848.1040554,957.6820191,984.2512079,895.4876031,822.359002,807.0409003,837.9100285,857.944815,846.6539274,778.6530448,707.7523569,724.8887635,805.6606053,782.144918,830.221385,764.7315087,801.0605187,831.7915787,847.2767327,833.4175739,860.0040075,886.4757557,953.5548637,967.4051347,969.9569509,1003.00205,1038.581433,1074.639297,1125.764399,1137.563077,1189.960988,1275.262027,1385.410027,1455.318374,1464.2546,1476.478087,1592.9644,1797.106075,1832.313777,1837.138362,1881.895263,1923.995322,
Senegal,SEN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1080.323353,1082.765214,1052.055461,1042.466411,1053.140988,1037.451301,1037.345218,995.777705,1028.276976,933.1439359,983.3780306,952.6937785,982.8988722,900.3006645,911.1812567,953.273195,1011.973327,961.1273081,901.2896184,940.8795776,886.2193534,905.6114839,948.6401025,871.548108,877.0465392,878.5474122,878.6092906,904.0659674,871.6424023,879.0309003,846.8588074,842.4093262,827.378247,813.5759661,790.4999668,810.5742644,805.924536,810.998708,838.6056186,870.7930828,877.0022533,894.5115972,877.648151,912.250512,940.686921,967.4987203,965.1095026,985.7499137,994.3802342,990.3208722,1002.52994,990.6804733,1003.991525,1008.024039,1018.392748,1052.95882,1092.251162,
Singapore,SGP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3389.555833,3544.813285,3693.558706,3960.968056,3718.645829,3905.101942,4223.344171,4638.530196,5180.103829,5803.087041,6506.938153,7160.512224,7979.903485,8703.72795,9113.740626,9395.585836,9959.17845,10557.42266,11338.26276,12250.64538,13308.99118,14039.44169,14400.36802,15428.54483,16472.02301,16336.51513,16569.05306,18077.45722,19583.45701,20953.41827,22178.48939,22997.78453,23898.8977,25990.31403,27939.63486,29008.49955,29951.0196,31363.40899,29641.22583,31197.60512,33390.05848,32191.94009,33242.98633,35233.13448,38117.41053,40020.26016,42223.89136,44191.23809,42650.10208,41133.29981,46569.67951,48447.68058,49103.70878,50731.29694,51865.71799,52244.58649,52600.64123,
Solomon Islands,SLB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.442264,1318.574805,1444.476636,1459.869833,1549.495633,1630.238231,1610.480501,1543.521166,1528.039238,1479.404446,1234.299203,1105.688743,1046.558839,1085.877882,1110.350679,1141.744973,1191.796051,1249.149686,1307.176769,1217.377773,1272.448025,1405.469626,1439.189608,1451.048353,1442.232554,1465.588478,1479.343203,
Sierra Leone,SLE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,376.2708664,377.7993584,389.3042507,390.077448,409.8679677,432.5317246,432.9944406,426.2176296,427.619497,455.9907533,486.1650275,493.2104637,487.4859872,487.9193358,494.0022604,491.1077195,477.8753938,467.1412862,467.2825817,476.9323625,488.2559604,490.6845413,502.4628003,480.5355668,487.9383635,449.8522814,442.2723625,459.886764,415.1524998,408.6882823,416.2303016,423.5649683,343.5007664,350.165295,345.2441001,318.2794256,323.291931,302.6588329,304.6513706,292.9584934,303.7890981,271.6896442,327.9674227,342.0190237,347.9001294,348.9447397,356.2449586,374.2828754,384.8980309,393.5454834,405.1284018,414.7916713,466.8611994,550.8759817,563.1745053,437.9969023,455.5888774,
El Salvador,SLV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,2367.569115,2465.753667,2528.135076,2539.387487,2558.044506,2565.353435,2595.995174,2685.781307,2747.772113,2826.28381,2843.115067,2921.755574,3054.796818,3153.630008,2965.543725,2571.114385,2265.484165,2091.025968,2093.363292,2092.695451,2077.662588,2054.442203,2079.08979,2091.095666,2083.977531,2155.963595,2203.022613,2336.882184,2475.331846,2591.511601,2724.763807,2741.526017,2830.08347,2910.287213,2986.642834,3028.868263,3060.633119,3114.169364,3169.134271,3212.052211,3310.939989,3424.830866,3540.554163,3569.915154,3442.868548,3474.392445,3535.389971,3585.284589,3634.241166,3668.199446,3733.922838,3802.859655,
San Marino,SMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60836.74321,64697.14587,69744.34876,70449.03496,73438.65024,72748.72642,74582.24862,76998.21176,77823.1926,79802.98378,84457.85947,84793.64831,73024.11106,68758.36862,61488.76786,56116.95368,53759.8385,52708.0008,52476.97013,52596.2245,
Somalia,SOM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3153.383393,3233.09602,3475.102052,3573.088567,3150.463589,3405.779599,3581.974228,3840.397102,4018.506339,4392.277526,4649.576267,4896.824441,5206.253145,5509.058791,5358.843742,5411.877404,5531.218348,5501.696553,5670.71173,5593.061202,5663.392381,5852.384299,
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1085.429176,1076.231737,1112.343121,1154.281906,1187.281022,1216.055437,1205.243151,1170.831988,1176.190133,1248.710504,1336.467882,1398.599843,1398.179845,1420.275817,1491.329127,1450.421176,1484.771319,1477.927569,1433.289077,1449.210199,1464.820616,1421.974415,1385.282218,1326.770307,1317.097245,1308.677697,1266.963026,1232.494292,1251.123693,1256.349615,1251.150482,1217.585473,1167.563809,1135.370127,1126.134805,1131.485553,1159.513178,1170.315041,1168.22895,1162.702519,1173.112401,1187.624135,1190.977586,1216.415996,1323.050732,1359.224618,1416.465643,1476.895123,1514.826952,1516.567056,1555.310732,1579.258293,1594.579703,1626.714473,1656.503305,1661.376868,1637.37715,
South Sudan,SSD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.184357,1541.608644,1562.239346,1435.330579,747.4741484,818.4383603,820.1140105,745.3399565,,
Sub-Saharan Africa,SSF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1085.714964,1076.477088,1112.609975,1154.580411,1187.591092,1216.334599,1205.594974,1171.17987,1176.569628,1249.051966,1336.827398,1399.037667,1398.64753,1420.7931,1491.816381,1450.924149,1485.384567,1478.455536,1433.998569,1450.056757,1465.582888,1422.629811,1385.912681,1327.377901,1317.725566,1309.384763,1267.653697,1233.201781,1251.855112,1257.159145,1252.005203,1218.44693,1168.480057,1136.327685,1127.055068,1132.36954,1160.417443,1171.315906,1169.295683,1163.761432,1174.158731,1188.614401,1191.950499,1217.297042,1323.867397,1360.099913,1417.402353,1477.910538,1515.782272,1517.483853,1556.256674,1580.265224,1595.631189,1627.802688,1657.597226,1662.480282,1638.506932,
Small states,SST,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7023.288383,7172.648283,7265.927677,7470.93601,7635.760271,7844.903562,8076.760007,8577.056606,8862.474309,9540.473282,10146.01977,10547.04564,10426.19811,10945.69635,11432.29821,11581.2968,11702.77404,11818.24714,11857.82561,11856.50894,
Sao Tome and Principe,STP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.4241692,862.9033676,863.4940541,898.6528026,911.0056018,952.6797736,1015.395392,1024.17906,1082.714882,1083.664271,1129.754961,1152.89978,1162.537397,1191.436775,1240.998099,1260.32203,1283.886707,
Suriname,SUR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,7611.123724,7365.446867,8115.921978,8723.82408,8182.944975,7743.327251,7751.354782,7580.242694,7324.108618,6992.973642,6792.657056,6458.000108,5445.261065,5805.855987,6314.86995,6160.945975,6214.24855,6091.020418,5553.559916,5642.080468,5617.985756,5609.78063,5854.596942,5873.953772,5754.922655,5685.38735,5877.680427,6063.103189,6357.903547,6871.839334,7109.369303,7304.041672,7596.079969,7827.231582,7978.388283,8303.31332,8698.302101,8841.044015,9008.756246,8942.960777,8627.527234,8108.236645,
Slovak Republic,SVK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7675.587812,7791.726432,8242.699587,8698.868381,9267.027026,9811.176769,10191.10526,10159.83269,10296.71418,10657.68847,11143.76389,11755.3478,12376.06203,13210.26925,14326.25988,15868.80441,16747.81473,15818.56395,16600.61359,17046.60794,17299.62933,17538.64883,18003.54034,18678.935,19275.08676,
